43.79,366.26,6.19
44.59,366.83,5.97
44.33,367.59,6.46
43.90,368.70,6.24
44.70,369.81,6.19
43.38,370.82,7.12
43.85,371.79,6.51
44.43,372.06,6.08
43.27,371.09,6.68
43.38,369.85,7.01
43.54,368.65,6.68
44.32,366.96,6.19
44.17,365.78,6.35
44.22,365.87,6.40
44.07,366.82,6.84
43.49,368.12,7.01
44.17,369.47,6.46
44.32,370.54,5.53
43.96,370.34,6.51
44.01,368.92,6.79
44.06,367.99,6.24
44.43,367.44,6.13
44.17,366.47,6.51
43.70,366.03,7.06
43.38,366.54,7.12
44.80,367.64,5.97
44.38,368.97,6.19
45.06,370.29,5.53
44.53,371.54,6.02
44.12,371.97,6.51
44.06,371.23,6.46
44.07,370.53,6.68
44.06,369.92,6.62
43.80,368.69,6.40
44.33,367.71,6.24
43.90,367.50,6.35
44.06,367.81,6.35
43.59,368.45,6.62
43.90,369.14,6.19
43.70,369.88,6.79
43.74,370.12,6.35
43.90,369.16,6.13
43.75,367.86,6.57
43.75,366.52,6.73
43.96,364.76,6.35
43.38,363.62,7.12
44.06,363.85,6.57
43.23,365.16,7.28
43.27,366.66,6.73
43.90,367.78,6.51
43.80,368.75,6.29
44.07,369.09,6.90
44.32,368.48,6.19
44.11,367.93,6.24
44.53,367.28,5.69
43.85,365.90,6.62
42.96,364.70,7.01
43.59,364.31,6.62
44.28,364.64,6.57
44.06,365.61,6.35
43.80,367.00,6.95
44.48,368.52,6.19
44.17,369.21,6.24
44.22,368.73,6.62
44.48,368.24,5.64
43.43,367.41,6.79
43.91,365.72,6.62
44.33,364.71,6.35
44.38,364.35,6.29
44.22,363.67,6.62
44.38,363.42,6.19
44.49,364.13,6.57
44.28,365.56,6.84
44.17,367.46,6.62
43.63,369.36,6.02
44.01,370.92,6.57
44.01,371.64,6.35
44.17,371.37,6.19
44.59,371.10,6.08
44.01,370.64,6.29
43.49,369.37,7.55
44.01,368.51,6.40
44.48,368.68,6.13
44.27,369.39,6.40
43.95,370.10,5.91
44.11,370.49,6.13
43.90,370.82,6.40
44.64,370.60,6.02
43.55,369.51,7.50
44.54,368.81,6.35
44.33,368.43,6.29
44.07,367.68,6.79
44.01,367.34,6.51
44.53,367.70,6.08
43.22,368.15,6.73
44.06,368.51,6.35
43.34,369.00,7.72
44.43,369.68,6.13
43.28,369.84,7.23
43.91,369.07,6.84
44.65,368.57,6.57
44.06,368.44,6.51
43.80,367.89,6.95
44.54,367.72,6.40
43.42,368.32,6.29
44.43,369.10,6.19
43.96,369.93,6.68
43.64,370.91,6.84
44.54,372.05,6.24
44.06,372.56,6.29
43.86,371.93,7.17
43.90,371.32,6.35
44.06,370.60,6.08
44.37,368.86,5.75
44.06,367.21,6.57
44.27,366.72,6.24
44.01,367.19,6.57
43.43,368.21,7.06
44.17,369.44,6.62
43.54,370.74,7.23
43.86,371.17,6.90
44.21,370.07,5.80
44.38,368.73,6.40
43.69,367.53,6.35
44.38,365.90,6.46
43.90,364.90,6.51
